5.438183035550786526e-02	6.480780614556420627e-01
-2.939120491444969785e-01	9.837679923616948763e-02
4.453354457072360439e-01	4.706344690683663678e-01
1.214180754170064214e+00	9.397087246613127220e-01
-3.136869710561988045e-01	-1.745590715297232198e-02
-2.490306852840047380e-01	-8.208897468629185179e-02
9.267729318758275436e-01	1.306571249688125658e+00
4.079180146457439537e-01	6.773985875584224159e-01
-5.546122745525117192e-01	-1.093247692234781132e-01
4.971884203077926445e-01	2.701073517332161500e-01
-6.071472763010006268e-01	-4.822430991803217104e-02
-3.712378730812014305e-01	-2.874034608185351836e-01
-2.691361477136874347e-01	6.113224737449748369e-01
-1.206694621403097578e+00	-1.499092249212473860e+00
-1.587954629493327996e+00	-8.514475632258056148e-01
-4.395805420198351521e-01	-3.556141077860066613e-01
-5.779931270624054651e-01	-8.543663797080729427e-01
3.248541062218783249e-01	1.195587334739267732e-01
-5.741140550939758391e-01	-7.100259074694120764e-01
-1.088628709423806518e+00	-9.086703391942836383e-01
9.254600276316822249e-01	1.147280339052609843e+00
-3.794780415972554000e-02	-2.813481020507564434e-01
5.291604065841647164e-02	4.258326225395183545e-02
-1.461893273267584892e+00	-5.530049346419532164e-01
-7.514039631837803324e-01	-1.846946896134937788e-02
-1.412411231499270670e-02	1.709923430562316493e-01
-8.219371188338966405e-01	-8.058136085610508870e-01
2.401961269273824306e-01	2.911211059737627282e-01
-5.548625063538412672e-01	-2.945688750153406810e-01
1.070843907113483429e-02	-4.232256960882510577e-01
-3.708730173130828089e-01	-4.800686342712990884e-01
1.663718598995792552e+00	9.557983308245612264e-01
-9.423199229959031142e-02	7.514403402080653549e-02
-8.852055617159022560e-01	-6.106235790837771793e-01
6.841264123994853508e-01	4.791277579578299139e-01
-1.197159837809119942e+00	-5.293738095169713276e-01
4.077130281072371965e-01	-1.123352993655106769e-01
-1.075055211085390594e+00	-1.696336855882751404e+00
-9.867827827394702878e-01	-8.915559409674249647e-01
-8.292117826797174018e-02	3.613250079396150838e-01
1.649597194970926495e-01	8.793897332916928988e-01
2.185197259260365232e-01	2.383162149338588498e-02
-3.105984443258694161e-01	1.470470749072661509e-01
-2.047435850163964455e-01	-2.210813449666356456e-01
-1.008853145200415913e+00	-1.082092705844062364e+00
-6.964593013716727787e-01	-3.215541409358486646e-01
-4.640993778778796930e-01	-1.873422193683255688e-01
1.081901569906270177e+00	4.130950194985594237e-01
-7.024668550243939880e-02	5.561963308896029634e-01
-1.539419235913550121e+00	-9.538960628087969074e-01
3.618638609213423729e-01	9.646008394448374323e-02
-3.562569005505135666e-01	-1.883316830438005463e-01
-5.834557652001189920e-01	-3.738565083012921897e-01
3.772231954829434186e-01	4.878177079778546199e-01
8.457641055587803436e-01	6.122894019551784472e-01
8.009873187729830146e-01	5.160416560495765248e-01
-5.879955644958146932e-01	-5.988372386267986069e-01
-4.674195603949610756e-01	3.012722481256657758e-02
1.189236120342512248e-01	3.495536253749184086e-01
7.684337469686153277e-01	6.111954025148100822e-01
-5.025293703500081088e-01	-1.751253355505920928e-01
4.729864196767874507e-01	-7.355478624510677355e-01
-1.025986967401793848e+00	-5.386069573652167986e-01
-4.767967924984094497e-01	-1.214894838677009758e+00
6.514278531378510095e-01	4.976571846703763957e-01
1.196524373673237829e+00	7.214886685648937981e-01
2.237245700041358698e-01	-3.255622605711794848e-01
4.633563693017338503e-01	9.558534651847411245e-01
3.549296929375501675e-01	1.565008783275103066e-01
-5.296731265024600122e-01	-3.826639798149096272e-01
2.654986411968187077e-01	2.455919254952170783e-01
9.863604447112681584e-01	1.188751727010653569e+00
-4.162921923138543367e-02	-9.036451164016960635e-03
1.378533889746599073e+00	8.342063885865894646e-01
-2.063779635252783962e+00	-1.641099420911448004e+00
6.859144227805858973e-01	4.764312458552676932e-01
3.917524570379813387e-01	-2.686493125707433705e-01
-1.206131851047073655e-01	-3.022470651733675795e-01
-2.534745601316902297e-01	3.832438948020844838e-01
-1.585782725398084736e+00	-1.225064189781669866e+00
-8.137119497146713676e-02	-2.292917680804436031e-01
3.266054682944838916e-01	1.784279736313596487e-01
1.113257998646869140e+00	9.767998031770127598e-01
-8.070171604257360132e-01	7.407238876907962233e-02
-6.527120536262613903e-01	-4.906705646771720164e-01
-4.460214175031713135e-01	-2.635701985503083877e-01
4.287309198725985926e-01	8.658431700067269476e-01
1.818073088765210232e-01	2.831169690494093616e-01
-3.196458951095603185e-01	-4.295481698633204504e-01
4.045869754485498238e-01	3.212827895847837900e-01
8.383311426692559298e-02	5.345527262301652538e-02
6.928314701222967331e-01	6.770394126140735214e-01
-6.507800387828861499e-01	-3.420729680844573073e-01
-2.427115122301476136e-01	-2.206727393646974733e-01
-4.326787640687334013e-01	-1.218459040078302691e-01
-1.017738771847409796e+00	-1.051983916536789021e+00
1.927076130654803154e-01	2.260696988529216911e-01
6.084763294841759595e-01	-2.392884230383768018e-01
